player_name,team,salary_usd,season_end_year,season_label
Josh McRoberts,Indiana Pacers,825497.0,2010,2009-10
Tim Thomas,Dallas Mavericks,825497.0,2010,2009-10
Joey Graham,Denver Nuggets,825497.0,2010,2009-10
Lindsey Hunter,Chicago Bulls,825497.0,2010,2009-10
Rodney Carney,Philadelphia 76ers,825497.0,2010,2009-10
Gabe Pruitt,Boston Celtics,825497.0,2010,2009-10
Carlos Arroyo,Miami Heat,825497.0,2010,2009-10
Will Bynum,Detroit Pistons,825497.0,2010,2009-10
Johan Petro,Denver Nuggets,825497.0,2010,2009-10
Sean May,Sacramento Kings,825479.0,2010,2009-10
Sam Young,Memphis Grizzlies,824200.0,2010,2009-10
Ime Udoka,Sacramento Kings,786650.0,2010,2009-10
Mario Chalmers,Miami Heat,756000.0,2010,2009-10
Earl Boykins,Washington Wizards,752659.0,2010,2009-10
Jamaal Tinsley,Memphis Grizzlies,738091.0,2010,2009-10
Dontell Jefferson,Charlotte Hornets,736420.0,2010,2009-10
Mike Taylor,LA Clippers,736420.0,2010,2009-10
Malik Hairston,San Antonio Spurs,736420.0,2010,2009-10
Joe Crawford,New York Knicks,736420.0,2010,2009-10
Anthony Morrow,Golden State Warriors,736420.0,2010,2009-10
Sonny Weems,Toronto Raptors,736420.0,2010,2009-10
Sun Yue,Los Angeles Lakers,736420.0,2010,2009-10
Nathan Jawai,Minnesota Timberwolves,736420.0,2010,2009-10
Walter Sharpe,Detroit Pistons,736420.0,2010,2009-10
Henry Walker,New York Knicks,736420.0,2010,2009-10
Darnell Jackson,Milwaukee Bucks,736420.0,2010,2009-10
Bobby Brown,LA Clippers,736420.0,2010,2009-10
Luc Mbah a Moute,Milwaukee Bucks,736420.0,2010,2009-10
DeAndre Jordan,LA Clippers,736420.0,2010,2009-10
Jawad Williams,Cleveland Cavaliers,736420.0,2010,2009-10
DeMarcus Nelson,Chicago Bulls,736420.0,2010,2009-10
Chris Douglas-Roberts,New Jersey Nets,736420.0,2010,2009-10
Othello Hunter,Atlanta Hawks,736420.0,2010,2009-10
Chase Budinger,Houston Rockets,725000.0,2010,2009-10
Jermaine Taylor,Houston Rockets,725000.0,2010,2009-10
Mike Wilks,Oklahoma City Thunder,679821.0,2010,2009-10
Allen Iverson,Philadelphia 76ers,650686.0,2010,2009-10
Jodie Meeks,Philadelphia 76ers,650000.0,2010,2009-10
Chris Hunter,Golden State Warriors,632455.0,2010,2009-10
Jonathan Bender,New York Knicks,597271.0,2010,2009-10
Rafer Alston,Miami Heat,475875.0,2010,2009-10
Derrick Byars,Memphis Grizzlies,457588.0,2010,2009-10
Trey Gilder,Memphis Grizzlies,457588.0,2010,2009-10
Dante Cunningham,Portland Trail Blazers,457588.0,2010,2009-10
Derrick Brown,Charlotte Bobcats,457588.0,2010,2009-10
A.J. Price,Indiana Pacers,457588.0,2010,2009-10
Taylor Griffin,Phoenix Suns,457588.0,2010,2009-10
Danny Green,Cleveland Cavaliers,457588.0,2010,2009-10
DaJuan Summers,Detroit Pistons,457588.0,2010,2009-10
Marcus Thornton,New Orleans Hornets,457588.0,2010,2009-10
Marcus Landry,Boston Celtics,457588.0,2010,2009-10
Patty Mills,Portland Trail Blazers,457588.0,2010,2009-10
Jeff Ayres,Portland Trail Blazers,457588.0,2010,2009-10
Lester Hudson,Memphis Grizzlies,457588.0,2010,2009-10
Jon Brockman,Sacramento Kings,457588.0,2010,2009-10
Jonas Jerebko,Detroit Pistons,457588.0,2010,2009-10
Deron Washington,null Unknown,457588.0,2010,2009-10
Wesley Matthews,Utah Jazz,457588.0,2010,2009-10
Mario West,Atlanta Hawks,451595.0,2010,2009-10
Anthony Tolliver,Golden State Warriors,427316.0,2010,2009-10
Jerry Stackhouse,Milwaukee Bucks,422460.0,2010,2009-10
Sundiata Gaines,Utah Jazz,269169.0,2010,2009-10
Shaun Livingston,Washington Wizards,228226.0,2010,2009-10
Travis Diener,Portland Trail Blazers,208802.0,2010,2009-10
Chris Richard,Chicago Bulls,186271.0,2010,2009-10
Larry Hughes,Charlotte Bobcats,160244.0,2010,2009-10
Reggie Williams,Golden State Warriors,118435.0,2010,2009-10
Othyus Jeffers,Utah Jazz,113051.0,2010,2009-10
Brian Cardinal,Minnesota Timberwolves,111685.0,2010,2009-10
Mike Harris,Washington Wizards,95301.0,2010,2009-10
Garrett Temple,San Antonio Spurs,88826.0,2010,2009-10
Kenny Hasbrouck,null Unknown,75476.0,2010,2009-10
Cartier Martin,Washington Wizards,69310.0,2010,2009-10
Earl Barron,New York Knicks,63127.0,2010,2009-10
Curtis Jerrells,null Unknown,59217.0,2010,2009-10
Dwayne Jones II,Phoenix Suns,48559.0,2010,2009-10
Joey Dorsey,Sacramento Kings,47651.0,2010,2009-10
Alonzo Gee,Washington Wizards,45759.0,2010,2009-10
Shavlik Randolph,Portland Trail Blazers,43703.0,2010,2009-10
Mustafa Shakur,Oklahoma City Thunder,40375.0,2010,2009-10
Cedric Jackson,Washington Wizards,40375.0,2010,2009-10
Alexander Johnson,Miami Heat,29135.0,2010,2009-10
Rob Kurz,Boston Celtics,25991.0,2010,2009-10
Coby Karl,Golden State Warriors,17328.0,2010,2009-10
Brian Butch,Utah Jazz,10767.0,2010,2009-10
Greg Stiemsma,Portland Trail Blazers,5383.0,2010,2009-10
Tony Gaffney,Memphis Grizzlies,2692.0,2010,2009-10
Oliver Lafayette,Boston Celtics,2692.0,2010,2009-10
Kobe Bryant,Los Angeles Lakers,24806250.0,2011,2010-11
Rashard Lewis,Washington Wizards,19573711.0,2011,2010-11
Tim Duncan,San Antonio Spurs,18835381.0,2011,2010-11
Kevin Garnett,Boston Celtics,18832044.0,2011,2010-11
Michael Redd,Milwaukee Bucks,18300000.0,2011,2010-11
Pau Gasol,Los Angeles Lakers,17823000.0,2011,2010-11
Andrei Kirilenko,Utah Jazz,17823000.0,2011,2010-11
Gilbert Arenas,Orlando Magic,17730694.0,2011,2010-11
Yao Ming,Houston Rockets,17686100.0,2011,2010-11
Zach Randolph,Memphis Grizzlies,17666666.0,2011,2010-11
Vince Carter,Phoenix Suns,17522375.0,2011,2010-11
Dirk Nowitzki,Dallas Mavericks,17278618.0,2011,2010-11
Carmelo Anthony,New York Knicks,17149243.0,2011,2010-11
Dwight Howard,Orlando Magic,16647180.0,2011,2010-11
Kenyon Martin,Denver Nuggets,16545454.0,2011,2010-11
Amar'e Stoudemire,New York Knicks,16486611.0,2011,2010-11
Joe Johnson,Atlanta Hawks,16324500.0,2011,2010-11
Elton Brand,Philadelphia 76ers,15959099.0,2011,2010-11
Chris Paul,New Orleans Hornets,14940153.0,2011,2010-11
Deron Williams,New Jersey Nets,14940153.0,2011,2010-11
Chris Bosh,Miami Heat,14500000.0,2011,2010-11
LeBron James,Miami Heat,14500000.0,2011,2010-11
Jason Richardson,Orlando Magic,14444443.0,2011,2010-11
Carlos Boozer,Chicago Bulls,14400000.0,2011,2010-11
Dwyane Wade,Miami Heat,14200000.0,2011,2010-11
Baron Davis,Cleveland Cavaliers,14000000.0,2011,2010-11
Paul Pierce,Boston Celtics,13876321.0,2011,2010-11
Andrew Bynum,Los Angeles Lakers,13700000.0,2011,2010-11
Brandon Roy,Portland Trail Blazers,13603750.0,2011,2010-11
Rudy Gay,Memphis Grizzlies,13603750.0,2011,2010-11
Tony Parker,San Antonio Spurs,13500000.0,2011,2010-11
Samuel Dalembert,Sacramento Kings,13428129.0,2011,2010-11
Antawn Jamison,Cleveland Cavaliers,13358905.0,2011,2010-11
Nick Collison,Oklahoma City Thunder,13270000.0,2011,2010-11
Chauncey Billups,New York Knicks,13150000.0,2011,2010-11
Al Jefferson,Utah Jazz,13000000.0,2011,2010-11
Tyson Chandler,Dallas Mavericks,12600000.0,2011,2010-11
Richard Hamilton,Detroit Pistons,12500000.0,2011,2010-11
Andre Iguodala,Philadelphia 76ers,12345250.0,2011,2010-11
Manu Ginobili,San Antonio Spurs,11854584.0,2011,2010-11
Chris Kaman,LA Clippers,11800000.0,2011,2010-11
Marcus Camby,Portland Trail Blazers,11749832.0,2011,2010-11
Josh Smith,Atlanta Hawks,11700000.0,2011,2010-11
Eddy Curry,Dallas Mavericks,11530592.0,2011,2010-11
Emeka Okafor,New Orleans Hornets,11495000.0,2011,2010-11
Nene Hilario,Denver Nuggets,11360000.0,2011,2010-11
Luol Deng,Chicago Bulls,11345000.0,2011,2010-11
LaMarcus Aldridge,Portland Trail Blazers,11244000.0,2011,2010-11
Tayshaun Prince,Detroit Pistons,11148760.0,2011,2010-11
Monta Ellis,Golden State Warriors,11000000.0,2011,2010-11
Andrew Bogut,Milwaukee Bucks,11000000.0,2011,2010-11
Danny Granger,Indiana Pacers,10973202.0,2011,2010-11
David Lee,Golden State Warriors,10800000.0,2011,2010-11
Jamal Crawford,Atlanta Hawks,10800000.0,2011,2010-11
Ben Gordon,Detroit Pistons,10800000.0,2011,2010-11
Kevin Martin,Houston Rockets,10600005.0,2011,2010-11
Mike Dunleavy,Indiana Pacers,10561984.0,2011,2010-11
Caron Butler,Dallas Mavericks,10561960.0,2011,2010-11
Gerald Wallace,Portland Trail Blazers,10500000.0,2011,2010-11
Steve Nash,Phoenix Suns,10310938.0,2011,2010-11
Hedo Turkoglu,Orlando Magic,10215850.0,2011,2010-11
Ray Allen,Boston Celtics,10000000.0,2011,2010-11
Mehmet Okur,Utah Jazz,9945000.0,2011,2010-11
Jason Terry,Dallas Mavericks,9873000.0,2011,2010-11
Corey Maggette,Milwaukee Bucks,9600000.0,2011,2010-11
Cuttino Mobley,LA Clippers,9500000.0,2011,2010-11
Mo Williams,LA Clippers,9300000.0,2011,2010-11
Kirk Hinrich,Atlanta Hawks,9100000.0,2011,2010-11
Rajon Rondo,Boston Celtics,9090911.0,2011,2010-11
Andris Biedrins,Golden State Warriors,9000000.0,2011,2010-11
Boris Diaw,Charlotte Bobcats,9000000.0,2011,2010-11
Jose Calderon,Toronto Raptors,9000000.0,2011,2010-11
Devin Harris,Utah Jazz,8981000.0,2011,2010-11
Jason Kidd,Dallas Mavericks,8610500.0,2011,2010-11
Andrea Bargnani,Toronto Raptors,8500000.0,2011,2010-11
T.J. Ford,Indiana Pacers,8500000.0,2011,2010-11
Stephen Jackson,Charlotte Bobcats,8453250.0,2011,2010-11
Richard Jefferson,San Antonio Spurs,8400000.0,2011,2010-11
David West,New Orleans Hornets,8287500.0,2011,2010-11
Lamar Odom,Los Angeles Lakers,8200000.0,2011,2010-11
John Salmons,Milwaukee Bucks,8000000.0,2011,2010-11
Mark Blount,Miami Heat,7967375.0,2011,2010-11
Jameer Nelson,Orlando Magic,7800000.0,2011,2010-11
Luis Scola,Houston Rockets,7775378.0,2011,2010-11
Joel Przybilla,Charlotte Bobcats,7725470.0,2011,2010-11
Paul Millsap,Utah Jazz,7600000.0,2011,2010-11
Shane Battier,Memphis Grizzlies,7354500.0,2011,2010-11
Anderson Varejao,Cleveland Cavaliers,7281818.0,2011,2010-11
Andre Miller,Portland Trail Blazers,7269264.0,2011,2010-11
Marvin Williams,Atlanta Hawks,7262500.0,2011,2010-11
JJ Redick,Orlando Magic,7250000.0,2011,2010-11
Dan Gadzuric,New Jersey Nets,7248325.0,2011,2010-11
James Posey,Indiana Pacers,7148800.0,2011,2010-11
Leandro Barbosa,Toronto Raptors,7100000.0,2011,2010-11
Marko Jaric,Brooklyn Nets,7100000.0,2011,2010-11
Shawn Marion,Dallas Mavericks,7055500.0,2011,2010-11
Charlie Villanueva,Detroit Pistons,7020000.0,2011,2010-11
Raymond Felton,Denver Nuggets,7000000.0,2011,2010-11
Travis Outlaw,New Jersey Nets,7000000.0,2011,2010-11
Brendan Haywood,Dallas Mavericks,6900000.0,2011,2010-11
Nazr Mohammed,Oklahoma City Thunder,6883800.0,2011,2010-11
Vladimir Radmanovic,Golden State Warriors,6883800.0,2011,2010-11
Andres Nocioni,Philadelphia 76ers,6850000.0,2011,2010-11
Greg Oden,Miami Heat,6760524.0,2011,2010-11
JR Smith,Denver Nuggets,6757851.0,2011,2010-11
Kendrick Perkins,Oklahoma City Thunder,6696720.0,2011,2010-11
Morris Peterson,Oklahoma City Thunder,6665000.0,2011,2010-11
Jeff Foster,Indiana Pacers,6655000.0,2011,2010-11
Jason Kapono,Philadelphia 76ers,6641440.0,2011,2010-11
Tyrus Thomas,Charlotte Bobcats,6611570.0,2011,2010-11
Jerome James,Chicago Bulls,6600000.0,2011,2010-11
Josh Childress,Phoenix Suns,6500000.0,2011,2010-11
Beno Udrih,Sacramento Kings,6478600.0,2011,2010-11
DeSagana Diop,Charlotte Bobcats,6478600.0,2011,2010-11
Mike James,Chicago Bulls,6466600.0,2011,2010-11
Rasheed Wallace,New York Knicks,6322320.0,2011,2010-11
Trevor Ariza,New Orleans Hornets,6322320.0,2011,2010-11
Metta World Peace,Los Angeles Lakers,6322320.0,2011,2010-11
Marcin Gortat,Phoenix Suns,6322320.0,2011,2010-11
Kevin Durant,Oklahoma City Thunder,6053663.0,2011,2010-11
Andray Blatche,Washington Wizards,5904152.0,2011,2010-11
Drew Gooden,Milwaukee Bucks,5765000.0,2011,2010-11
Al Harrington,Denver Nuggets,5765000.0,2011,2010-11
Jermaine O'Neal,Boston Celtics,5765000.0,2011,2010-11
Wesley Matthews,Portland Trail Blazers,5765000.0,2011,2010-11
Kyle Lowry,Houston Rockets,5750000.0,2011,2010-11
Derrick Rose,Chicago Bulls,5546160.0,2011,2010-11
Nenad Krstic,Boston Celtics,5543116.0,2011,2010-11
Francisco Garcia,Sacramento Kings,5500000.0,2011,2010-11
Sasha Vujacic,New Jersey Nets,5475113.0,2011,2010-11
Al Horford,Atlanta Hawks,5444857.0,2011,2010-11
Blake Griffin,LA Clippers,5357280.0,2011,2010-11
Mickael Pietrus,Phoenix Suns,5300000.0,2011,2010-11
Luke Walton,Los Angeles Lakers,5260000.0,2011,2010-11
Speedy Claxton,Atlanta Hawks,5209454.0,2011,2010-11
Channing Frye,Phoenix Suns,5200000.0,2011,2010-11
John Wall,Washington Wizards,5144280.0,2011,2010-11
Reggie Evans,Toronto Raptors,5080000.0,2011,2010-11
Jason Maxiell,Detroit Pistons,5000000.0,2011,2010-11
Amir Johnson,Toronto Raptors,5000000.0,2011,2010-11
Kyle Korver,Chicago Bulls,5000000.0,2011,2010-11
Mike Miller,Miami Heat,5000000.0,2011,2010-11
Lou Williams,Philadelphia 76ers,5000000.0,2011,2010-11
Linas Kleiza,Toronto Raptors,4995000.0,2011,2010-11
Michael Beasley,Minnesota Timberwolves,4962240.0,2011,2010-11
Mike Conley,Memphis Grizzlies,4913077.0,2011,2010-11
Antonio McDyess,San Antonio Spurs,4860000.0,2011,2010-11
Marcus Banks,Toronto Raptors,4847586.0,2011,2010-11
Darius Songaila,Philadelphia 76ers,4818000.0,2011,2010-11
Martell Webster,Minnesota Timberwolves,4800000.0,2011,2010-11
Hasheem Thabeet,Houston Rockets,4793280.0,2011,2010-11
Ronnie Brewer,Chicago Bulls,4790000.0,2011,2010-11
Evan Turner,Philadelphia 76ers,4602720.0,2011,2010-11
Jarrett Jack,New Orleans Hornets,4600000.0,2011,2010-11
Chris Andersen,Denver Nuggets,4533300.0,2011,2010-11
O.J. Mayo,Memphis Grizzlies,4456200.0,2011,2010-11
Jeff Green,Boston Celtics,4455988.0,2011,2010-11
Charlie Bell,Golden State Warriors,4447792.0,2011,2010-11
Brad Miller,Houston Rockets,4400000.0,2011,2010-11
Darko Milicic,Minnesota Timberwolves,4325000.0,2011,2010-11
James Harden,Oklahoma City Thunder,4304520.0,2011,2010-11
Matt Carroll,Charlotte Bobcats,4300000.0,2011,2010-11
Nikola Pekovic,Minnesota Timberwolves,4275000.0,2011,2010-11
Zaza Pachulia,Atlanta Hawks,4251250.0,2011,2010-11
Hakim Warrick,Phoenix Suns,4250000.0,2011,2010-11
Randy Foye,LA Clippers,4250000.0,2011,2010-11
Nate Robinson,Oklahoma City Thunder,4200000.0,2011,2010-11
DeShawn Stevenson,Dallas Mavericks,4151786.0,2011,2010-11
Derrick Favors,Utah Jazz,4133280.0,2011,2010-11
Bruce Bowen,San Antonio Spurs,4100000.0,2011,2010-11
Greg Buckner,Memphis Grizzlies,4080915.0,2011,2010-11
Yi Jianlian,Washington Wizards,4050499.0,2011,2010-11
Russell Westbrook,Oklahoma City Thunder,4017720.0,2011,2010-11
Daniel Gibson,Cleveland Cavaliers,4015334.0,2011,2010-11
Luke Ridnour,Minnesota Timberwolves,4000000.0,2011,2010-11
Anthony Morrow,New Jersey Nets,4000000.0,2011,2010-11
Ronny Turiaf,New York Knicks,4000000.0,2011,2010-11
Brandon Bass,Orlando Magic,4000000.0,2011,2010-11
Steve Blake,Los Angeles Lakers,4000000.0,2011,2010-11
Ryan Gomes,LA Clippers,4000000.0,2011,2010-11
Willie Green,New Orleans Hornets,3976000.0,2011,2010-11
Ramon Sessions,Cleveland Cavaliers,3964320.0,2011,2010-11
Tyreke Evans,Sacramento Kings,3880920.0,2011,2010-11
Corey Brewer,Dallas Mavericks,3875000.0,2011,2010-11
Jordan Farmar,New Jersey Nets,3750000.0,2011,2010-11
Wesley Johnson,Minnesota Timberwolves,3726600.0,2011,2010-11
Derek Fisher,Los Angeles Lakers,3700000.0,2011,2010-11
CJ Miles,Utah Jazz,3700000.0,2011,2010-11
Kevin Love,Minnesota Timberwolves,3638280.0,2011,2010-11
C.J. Watson,Chicago Bulls,3600000.0,2011,2010-11
Marc Gasol,Memphis Grizzlies,3573333.0,2011,2010-11
Timofey Mozgov,Denver Nuggets,3567096.0,2011,2010-11
Dorell Wright,Golden State Warriors,3540000.0,2011,2010-11
Udonis Haslem,Miami Heat,3500000.0,2011,2010-11
Chris Duhon,Orlando Magic,3500000.0,2011,2010-11
Carlos Delfino,Milwaukee Bucks,3500000.0,2011,2010-11
Shaun Livingston,Charlotte Bobcats,3500000.0,2011,2010-11
Tiago Splitter,San Antonio Spurs,3400000.0,2011,2010-11
Brandan Wright,New Jersey Nets,3398072.0,2011,2010-11
DeMarcus Cousins,Sacramento Kings,3374640.0,2011,2010-11
Danilo Gallinari,Denver Nuggets,3304560.0,2011,2010-11
Kelenna Azubuike,Cleveland Cavaliers,3300000.0,2011,2010-11
Thabo Sefolosha,Oklahoma City Thunder,3250000.0,2011,2010-11
Will Bynum,Detroit Pistons,3250000.0,2011,2010-11
Johan Petro,New Jersey Nets,3250000.0,2011,2010-11
Grant Hill,Phoenix Suns,3240000.0,2011,2010-11
Kris Humphries,New Jersey Nets,3200000.0,2011,2010-11
Jonny Flynn,Minnesota Timberwolves,3192000.0,2011,2010-11
Joakim Noah,Chicago Bulls,3128536.0,2011,2010-11
Ekpe Udoh,Golden State Warriors,3065040.0,2011,2010-11
Matt Bonner,San Antonio Spurs,3050000.0,2011,2010-11
Eric Gordon,LA Clippers,3016680.0,2011,2010-11
Glen Davis,Boston Celtics,3000004.0,2011,2010-11
Jamario Moon,LA Clippers,3000000.0,2011,2010-11
Eduardo Najera,Charlotte Bobcats,3000000.0,2011,2010-11
Raja Bell,Utah Jazz,3000000.0,2011,2010-11
Josh Howard,Washington Wizards,3000000.0,2011,2010-11
Carl Landry,New Orleans Hornets,3000000.0,2011,2010-11
Tony Allen,Memphis Grizzlies,3000000.0,2011,2010-11
Chris Wilcox,Detroit Pistons,3000000.0,2011,2010-11
Spencer Hawes,Philadelphia 76ers,2974320.0,2011,2010-11
Stephen Curry,Golden State Warriors,2913840.0,2011,2010-11
Thaddeus Young,Philadelphia 76ers,2901241.0,2011,2010-11
Julian Wright,Toronto Raptors,2858057.0,2011,2010-11
Anthony Parker,Cleveland Cavaliers,2855769.0,2011,2010-11
Mark Madsen,Minnesota Timberwolves,2840000.0,2011,2010-11
Greg Monroe,Detroit Pistons,2798040.0,2011,2010-11
Rodney Stuckey,Detroit Pistons,2767126.0,2011,2010-11
Sebastian Telfair,Minnesota Timberwolves,2700000.0,2011,2010-11
Jordan Hill,Houston Rockets,2669520.0,2011,2010-11
Nick Young,Washington Wizards,2630503.0,2011,2010-11
Al-Farouq Aminu,LA Clippers,2563320.0,2011,2010-11
D.J. Augustin,Charlotte Bobcats,2540000.0,2011,2010-11
Maurice Evans,Washington Wizards,2500000.0,2011,2010-11
Dahntay Jones,Indiana Pacers,2500000.0,2011,2010-11
David Andersen,New Orleans Hornets,2500000.0,2011,2010-11
DeMar DeRozan,Toronto Raptors,2453880.0,2011,2010-11
Brook Lopez,New Jersey Nets,2413320.0,2011,2010-11
Ricky Davis,LA Clippers,2400000.0,2011,2010-11
Marquis Daniels,Boston Celtics,2388000.0,2011,2010-11
Marco Belinelli,New Orleans Hornets,2380270.0,2011,2010-11
Gordon Hayward,Utah Jazz,2356320.0,2011,2010-11
Ryan Hollins,Cleveland Cavaliers,2333333.0,2011,2010-11
Brandon Jennings,Milwaukee Bucks,2331120.0,2011,2010-11
Ersan Ilyasova,Milwaukee Bucks,2320500.0,2011,2010-11
Craig Smith,LA Clippers,2300000.0,2011,2010-11
Jerryd Bayless,Toronto Raptors,2292600.0,2011,2010-11
Quentin Richardson,Orlando Magic,2265000.0,2011,2010-11
Paul George,Indiana Pacers,2238360.0,2011,2010-11
Lou Amundson,Golden State Warriors,2225000.0,2011,2010-11
Terrence Williams,Houston Rockets,2214480.0,2011,2010-11
Anthony Tolliver,Minnesota Timberwolves,2200000.0,2011,2010-11
Jason Smith,New Orleans Hornets,2187913.0,2011,2010-11
Jason Thompson,Sacramento Kings,2178000.0,2011,2010-11
Daequan Cook,Oklahoma City Thunder,2169857.0,2011,2010-11
Jared Dudley,Phoenix Suns,2151068.0,2011,2010-11
Shannon Brown,Los Angeles Lakers,2149200.0,2011,2010-11
Wilson Chandler,Denver Nuggets,2130482.0,2011,2010-11
Cole Aldrich,Oklahoma City Thunder,2126520.0,2011,2010-11
Gerald Henderson,Charlotte Bobcats,2103840.0,2011,2010-11
Keyon Dooling,Milwaukee Bucks,2080000.0,2011,2010-11
Ben Wallace,Detroit Pistons,2080000.0,2011,2010-11
Anthony Johnson,Orlando Magic,2062800.0,2011,2010-11
Brent Barry,Houston Rockets,2062800.0,2011,2010-11
Xavier Henry,Memphis Grizzlies,2020200.0,2011,2010-11
Aaron Brooks,Phoenix Suns,2016692.0,2011,2010-11
Tyler Hansbrough,Indiana Pacers,1998600.0,2011,2010-11
Rasho Nesterovic,Toronto Raptors,1990000.0,2011,2010-11
Chuck Hayes,Houston Rockets,1972500.0,2011,2010-11
Goran Dragic,Houston Rockets,1972000.0,2011,2010-11
Anthony Randolph,Minnesota Timberwolves,1965720.0,2011,2010-11
Arron Afflalo,Denver Nuggets,1959577.0,2011,2010-11
Ed Davis,Toronto Raptors,1919160.0,2011,2010-11
Earl Clark,Orlando Magic,1898760.0,2011,2010-11
Robin Lopez,Phoenix Suns,1867320.0,2011,2010-11
Patrick Patterson,Houston Rockets,1823280.0,2011,2010-11
Dikembe Mutombo,Houston Rockets,1823280.0,2011,2010-11
J.J. Barea,Dallas Mavericks,1815000.0,2011,2010-11
Austin Daye,Detroit Pistons,1803720.0,2011,2010-11
Kurt Thomas,Chicago Bulls,1800000.0,2011,2010-11
Marreese Speights,Philadelphia 76ers,1773960.0,2011,2010-11
Matt Barnes,Los Angeles Lakers,1765000.0,2011,2010-11
Larry Sanders,Milwaukee Bucks,1731960.0,2011,2010-11
Omer Asik,Chicago Bulls,1721000.0,2011,2010-11
James Johnson,Toronto Raptors,1713600.0,2011,2010-11
Roy Hibbert,Indiana Pacers,1685280.0,2011,2010-11
Renaldo Balkman,New York Knicks,1675000.0,2011,2010-11
Luke Babbitt,Portland Trail Blazers,1645440.0,2011,2010-11
Sean Williams,Boston Celtics,1629120.0,2011,2010-11
Jrue Holiday,Philadelphia 76ers,1627920.0,2011,2010-11
JaVale McGee,Washington Wizards,1601040.0,2011,2010-11
Hamed Ehaddadi,Memphis Grizzlies,1600000.0,2011,2010-11
Keith Bogans,Chicago Bulls,1600000.0,2011,2010-11
Kevin Seraphin,Washington Wizards,1563120.0,2011,2010-11
Ty Lawson,Denver Nuggets,1546560.0,2011,2010-11
JJ Hickson,Cleveland Cavaliers,1528920.0,2011,2010-11
Solomon Jones,Indiana Pacers,1500000.0,2011,2010-11
Eric Bledsoe,LA Clippers,1485000.0,2011,2010-11
Jeff Teague,Atlanta Hawks,1476840.0,2011,2010-11
Alexis Ajinca,Toronto Raptors,1467840.0,2011,2010-11
Avery Bradley,Boston Celtics,1418160.0,2011,2010-11
Eric Maynor,Oklahoma City Thunder,1417800.0,2011,2010-11
Ryan Anderson,Orlando Magic,1409040.0,2011,2010-11
Roger Mason Jr.,New York Knicks,1400000.0,2011,2010-11
Ronnie Price,Utah Jazz,1381250.0,2011,2010-11
James Anderson,San Antonio Spurs,1361400.0,2011,2010-11
Darren Collison,Indiana Pacers,1361040.0,2011,2010-11
Courtney Lee,Houston Rockets,1352640.0,2011,2010-11
Zydrunas Ilgauskas,Miami Heat,1352181.0,2011,2010-11
Eddie House,Miami Heat,1352181.0,2011,2010-11
Shaquille O'Neal,Boston Celtics,1352181.0,2011,2010-11
Roko-Leni Ukic,Milwaukee Bucks,1350000.0,2011,2010-11
Craig Brackins,Philadelphia 76ers,1306920.0,2011,2010-11
Kosta Koufos,Denver Nuggets,1298640.0,2011,2010-11
